Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB57,OUT018,2988.3802266488597
FDQ04,OUT013,2378.4258839367703
FDQ47,OUT019,559.9386934868253
FDY14,OUT019,665.5600388401357
DRK37,OUT017,2678.647018046256
FDO25,OUT017,2552.469375751121
FDL57,OUT046,2372.236686476271
NCK29,OUT018,2310.4652969675276
FDK46,OUT027,4854.174803091215
NCB43,OUT010,620.1462288190617
DRE01,OUT027,4854.174803091215
FDC46,OUT018,2690.015344454029
FDQ23,OUT045,2058.4028327749943
FDX38,OUT049,1511.8648745352675
FDG60,OUT018,2988.3802266488597
FDW55,OUT017,2552.469375751121
FDP39,OUT013,2378.4258839367703
FDB20,OUT018,2310.4652969675276
FDV21,OUT017,2058.4028327749943
FDZ02,OUT013,2507.0468029407252
FDP19,OUT027,3732.6838384437897
FDA38,OUT035,2552.469375751121
FDH22,OUT045,2058.4028327749943
DRM11,OUT045,2552.469375751121
FDO12,OUT027,4357.564167945137
FDT14,OUT049,1741.5185546995972
FDW34,OUT010,760.4116001552943
FDG04,OUT027,4357.564167945137
FDW59,OUT018,2310.4652969675276
FDR33,OUT018,2310.4652969675276
FDP32,OUT013,2507.0468029407252
FDL13,OUT027,4854.174803091215
FDD22,OUT013,2507.0468029407252
FDV40,OUT027,3462.574137956091
NCD55,OUT046,1511.8648745352675
FDQ20,OUT010,605.4702992259897
FDD28,OUT045,1889.5524879173902
FDC39,OUT045,2552.469375751121
NCR17,OUT049,1741.5185546995972
DRO35,OUT018,2310.4652969675276
FDF40,OUT049,2372.236686476271
FDR31,OUT018,2690.015344454029
NCQ41,OUT017,2678.647018046256
FDP38,OUT046,1511.8648745352675
NCU54,OUT027,4854.174803091215
FDG22,OUT018,2200.5494371790905
DRK59,OUT013,3279.122020033913
FDC37,OUT046,1741.5185546995972
NCO42,OUT013,2905.1529344649775
NCT42,OUT017,2678.647018046256
FDX27,OUT035,2058.4028327749943
FDV40,OUT018,2200.5494371790905
FDT45,OUT027,3462.574137956091
FDS47,OUT019,560.9513938017886
FDR45,OUT035,2552.469375751121
FDB03,OUT045,2552.469375751121
FDO49,OUT035,1891.3415277651884
FDU60,OUT027,4357.564167945137
FDB26,OUT018,2200.5494371790905
FDB46,OUT017,2552.469375751121
FDQ37,OUT019,591.0978155074495
FDN03,OUT017,2552.469375751121
NCX30,OUT045,2552.469375751121
FDK32,OUT019,591.0978155074495
DRM47,OUT013,2905.1529344649775
NCO02,OUT046,1511.8648745352675
FDP04,OUT013,2378.4258839367703
NCO43,OUT049,1741.5185546995972
FDD59,OUT013,2507.0468029407252
FDQ10,OUT017,2678.647018046256
FDW45,OUT035,2680.4360578940546
NCK30,OUT049,2372.236686476271
FDU31,OUT018,2988.3802266488597
NCQ17,OUT019,591.0978155074495
FDN01,OUT017,2678.647018046256
FDZ19,OUT049,2215.202143413313
DRG37,OUT017,2678.647018046256
FDE32,OUT045,1889.5524879173902
FDO34,OUT049,2215.202143413313
FDM04,OUT019,559.9386934868253
FDZ25,OUT049,2215.202143413313
FDU08,OUT049,1741.5185546995972
NCW30,OUT045,2552.469375751121
NCM18,OUT013,2378.4258839367703
FDS22,OUT035,1891.3415277651884
NCH18,OUT017,2552.469375751121
FDC23,OUT013,2905.1529344649775
FDY46,OUT013,2905.1529344649775
NCU06,OUT046,2372.236686476271
FDX57,OUT045,2058.4028327749943
FDX36,OUT027,4854.174803091215
FDL16,OUT045,1889.5524879173902
FDT16,OUT010,760.4116001552943
FDN16,OUT018,2310.4652969675276
FDC03,OUT046,2215.202143413313
DRF60,OUT013,3279.122020033913
FDS27,OUT027,4357.564167945137
FDP33,OUT010,760.4116001552943
FDJ36,OUT018,2310.4652969675276
NCR42,OUT013,2378.4258839367703
FDV14,OUT017,2058.4028327749943
NCP42,OUT035,2680.4360578940546
FDB50,OUT027,3732.6838384437897
NCC30,OUT027,4357.564167945137
FDA23,OUT018,2310.4652969675276
FDW16,OUT017,2058.4028327749943
FDQ52,OUT010,760.4116001552943
FDB58,OUT049,2215.202143413313
NCP29,OUT049,1511.8648745352675
NCM05,OUT045,2552.469375751121
FDO25,OUT013,3279.122020033913
NCM54,OUT046,1741.5185546995972
NCL54,OUT046,2215.202143413313
FDL39,OUT010,620.1462288190617
FDF53,OUT018,2690.015344454029
NCQ42,OUT035,2058.4028327749943
FDF58,OUT013,2378.4258839367703
FDZ04,OUT035,1891.3415277651884
FDE26,OUT019,591.0978155074495
FDS60,OUT017,2678.647018046256
FDV58,OUT017,2678.647018046256
FDM04,OUT045,1889.5524879173902
FDE08,OUT035,2680.4360578940546
NCB43,OUT049,2215.202143413313
FDU11,OUT010,612.7531474763858
FDF22,OUT019,665.5600388401357
FDE24,OUT013,2905.1529344649775
DRJ49,OUT046,1741.5185546995972
NCQ53,OUT035,2552.469375751121
NCL41,OUT013,2378.4258839367703
FDR22,OUT013,2507.0468029407252
FDH04,OUT035,2058.4028327749943
DRH15,OUT045,1889.5524879173902
FDY40,OUT049,1511.8648745352675
NCI17,OUT035,2058.4028327749943
NCC18,OUT013,2905.1529344649775
FDY28,OUT027,4854.174803091215
FDB45,OUT027,3732.6838384437897
NCL30,OUT018,2310.4652969675276
FDM10,OUT017,2552.469375751121
FDH22,OUT027,3732.6838384437897
NCZ53,OUT017,2678.647018046256
NCI18,OUT013,3279.122020033913
FDH14,OUT027,4357.564167945137
FDR36,OUT027,3462.574137956091
FDW01,OUT045,2678.647018046256
FDK02,OUT027,3732.6838384437897
FDJ02,OUT018,2690.015344454029
FDU55,OUT013,3279.122020033913
NCV18,OUT027,3732.6838384437897
FDH14,OUT018,2310.4652969675276
FDZ37,OUT045,2058.4028327749943
FDX49,OUT049,2372.236686476271
NCD43,OUT046,1741.5185546995972
FDZ07,OUT013,2378.4258839367703
FDK43,OUT035,2058.4028327749943
FDR32,OUT018,2988.3802266488597
FDT39,OUT013,2905.1529344649775
NCV54,OUT017,2058.4028327749943
FDF38,OUT018,2200.5494371790905
FDV60,OUT046,2215.202143413313
FDH44,OUT027,4357.564167945137
FDS21,OUT046,1511.8648745352675
NCL41,OUT045,1889.5524879173902
FDM46,OUT017,2058.4028327749943
FDU27,OUT045,1889.5524879173902
NCJ54,OUT017,2552.469375751121
DRG51,OUT018,2690.015344454029
NCA29,OUT019,591.0978155074495
FDR47,OUT045,2678.647018046256
NCL19,OUT027,4357.564167945137
DRG01,OUT049,1741.5185546995972
FDG10,OUT046,1511.8648745352675
NCV05,OUT049,2215.202143413313
NCH18,OUT019,665.5600388401357
FDV14,OUT018,2310.4652969675276
DRJ23,OUT035,2680.4360578940546
DRJ11,OUT046,2215.202143413313
FDZ03,OUT017,2678.647018046256
FDI27,OUT010,605.4702992259897
FDJ14,OUT018,2310.4652969675276
FDU32,OUT017,2058.4028327749943
FDD47,OUT027,4357.564167945137
DRF36,OUT035,2680.4360578940546
FDM21,OUT046,2372.236686476271
FDV10,OUT018,2200.5494371790905
FDH60,OUT018,2690.015344454029
FDX47,OUT010,620.1462288190617
FDT19,OUT019,591.0978155074495
FDO11,OUT045,2552.469375751121
FDH24,OUT027,4357.564167945137
FDL02,OUT018,2310.4652969675276
FDB02,OUT049,2215.202143413313
FDA43,OUT046,2215.202143413313
FDG52,OUT045,1889.5524879173902
DRC12,OUT013,2905.1529344649775
FDY37,OUT018,2690.015344454029
NCU18,OUT045,2678.647018046256
FDU09,OUT035,1891.3415277651884
DRJ25,OUT027,3462.574137956091
DRE12,OUT018,2310.4652969675276
DRL47,OUT017,2058.4028327749943
DRK01,OUT046,1741.5185546995972
FDC22,OUT019,591.0978155074495
FDG44,OUT013,2378.4258839367703
FDW04,OUT035,2058.4028327749943
FDK09,OUT049,2372.236686476271
NCN43,OUT035,2058.4028327749943
FDG04,OUT049,2215.202143413313
FDH32,OUT010,612.7531474763858
DRI47,OUT017,2678.647018046256
DRE15,OUT013,2507.0468029407252
FDY11,OUT035,1891.3415277651884
FDO60,OUT049,1511.8648745352675
FDQ20,OUT018,2200.5494371790905
FDO57,OUT027,4357.564167945137
FDT14,OUT019,560.9513938017886
FDA57,OUT049,1511.8648745352675
DRN35,OUT017,1889.5524879173902
FDJ03,OUT046,1511.8648745352675
FDX28,OUT017,2058.4028327749943
DRE25,OUT045,2058.4028327749943
FDR09,OUT046,2372.236686476271
FDB23,OUT035,2552.469375751121
FDO08,OUT045,2678.647018046256
FDQ23,OUT049,1741.5185546995972
FDW04,OUT013,2507.0468029407252
DRK13,OUT010,620.1462288190617
NCL17,OUT027,4357.564167945137
FDY21,OUT035,2680.4360578940546
FDJ38,OUT027,4357.564167945137
FDA37,OUT019,560.9513938017886
FDV43,OUT013,2378.4258839367703
FDL36,OUT046,1741.5185546995972
FDD53,OUT045,1889.5524879173902
FDZ19,OUT010,620.1462288190617
FDV21,OUT045,2058.4028327749943
NCL54,OUT018,2690.015344454029
DRI47,OUT027,4357.564167945137
DRG03,OUT049,2215.202143413313
FDG21,OUT013,2905.1529344649775
FDW03,OUT018,2310.4652969675276
NCI55,OUT046,1741.5185546995972
DRC36,OUT019,591.0978155074495
FDH22,OUT017,2058.4028327749943
FDV20,OUT045,2058.4028327749943
NCU41,OUT027,4357.564167945137
FDN46,OUT027,3732.6838384437897
FDK50,OUT045,2678.647018046256
NCA05,OUT027,4357.564167945137
DRH01,OUT018,2690.015344454029
FDT08,OUT018,2690.015344454029
FDM08,OUT018,2988.3802266488597
FDZ07,OUT035,1891.3415277651884
FDS22,OUT017,1889.5524879173902
FDV35,OUT027,4357.564167945137
FDI28,OUT010,612.7531474763858
FDW58,OUT027,3732.6838384437897
FDT52,OUT045,2552.469375751121
FDY34,OUT046,2215.202143413313
FDR10,OUT046,2215.202143413313
FDK57,OUT017,2058.4028327749943
FDR02,OUT027,3732.6838384437897
FDX49,OUT046,2372.236686476271
FDQ20,OUT046,1511.8648745352675
DRK23,OUT045,2552.469375751121
NCW06,OUT046,2215.202143413313
FDR31,OUT017,2678.647018046256
NCE43,OUT013,2905.1529344649775
DRO59,OUT027,3732.6838384437897
FDN09,OUT049,2372.236686476271
FDR11,OUT046,2215.202143413313
FDO57,OUT013,2905.1529344649775
NCX18,OUT017,2678.647018046256
FDB05,OUT018,2988.3802266488597
FDQ08,OUT018,2200.5494371790905
NCG43,OUT035,2058.4028327749943
FDJ56,OUT013,2507.0468029407252
FDA13,OUT010,605.4702992259897
FDO56,OUT017,2058.4028327749943
FDB37,OUT018,2988.3802266488597
FDZ02,OUT018,2310.4652969675276
FDQ24,OUT046,2372.236686476271
FDM16,OUT013,2378.4258839367703
FDU35,OUT049,1741.5185546995972
FDT35,OUT035,2680.4360578940546
NCX30,OUT049,2372.236686476271
FDG04,OUT017,2678.647018046256
FDI12,OUT035,2058.4028327749943
FDE35,OUT035,1891.3415277651884
NCP14,OUT027,3732.6838384437897
NCY53,OUT045,2058.4028327749943
FDP49,OUT017,1889.5524879173902
FDQ04,OUT017,1889.5524879173902
FDM39,OUT035,2680.4360578940546
FDO58,OUT019,591.0978155074495
FDC56,OUT017,2058.4028327749943
NCQ54,OUT046,2215.202143413313
FDV10,OUT027,3462.574137956091
NCK17,OUT046,1511.8648745352675
NCF55,OUT027,3462.574137956091
FDV33,OUT013,3279.122020033913
NCH29,OUT019,560.9513938017886
FDA37,OUT027,3732.6838384437897
FDH46,OUT018,2310.4652969675276
FDS25,OUT035,2058.4028327749943
FDH04,OUT027,3732.6838384437897
FDX52,OUT046,2215.202143413313
NCD42,OUT017,1889.5524879173902
FDW47,OUT017,2058.4028327749943
FDL25,OUT027,3732.6838384437897
NCJ06,OUT010,612.7531474763858
FDY09,OUT013,2905.1529344649775
FDS40,OUT046,1511.8648745352675
FDH41,OUT017,2552.469375751121
FDG38,OUT035,2058.4028327749943
FDU03,OUT027,4357.564167945137
FDV20,OUT046,1741.5185546995972
DRB13,OUT045,2678.647018046256
NCQ30,OUT013,2507.0468029407252
NCH06,OUT013,3279.122020033913
FDU50,OUT018,2310.4652969675276
NCO42,OUT019,591.0978155074495
FDW09,OUT018,2310.4652969675276
FDH04,OUT013,2507.0468029407252
FDC21,OUT045,2058.4028327749943
FDL21,OUT049,1511.8648745352675
FDM46,OUT010,612.7531474763858
FDT22,OUT019,559.9386934868253
FDB28,OUT035,2680.4360578940546
FDI12,OUT018,2310.4652969675276
FDA28,OUT045,2058.4028327749943
FDF59,OUT013,2507.0468029407252
FDM45,OUT027,3732.6838384437897
FDQ56,OUT017,2058.4028327749943
FDR46,OUT049,2215.202143413313
FDT01,OUT013,3279.122020033913
FDD16,OUT027,3462.574137956091
NCU30,OUT010,620.1462288190617
FDM40,OUT010,620.1462288190617
FDI56,OUT035,2058.4028327749943
NCS30,OUT013,2507.0468029407252
FDU08,OUT017,2058.4028327749943
FDX51,OUT027,4357.564167945137
FDA43,OUT045,2678.647018046256
FDX59,OUT010,605.4702992259897
FDC37,OUT018,2310.4652969675276
FDP58,OUT013,3279.122020033913
NCY42,OUT035,2680.4360578940546
FDF21,OUT018,2690.015344454029
FDU10,OUT027,3462.574137956091
DRL47,OUT018,2310.4652969675276
FDA58,OUT018,2988.3802266488597
FDJ22,OUT049,2215.202143413313
FDK50,OUT046,2215.202143413313
FDO38,OUT035,2058.4028327749943
DRF60,OUT035,2552.469375751121
NCZ42,OUT019,665.5600388401357
FDD35,OUT049,1741.5185546995972
FDL25,OUT045,2058.4028327749943
FDJ16,OUT013,2378.4258839367703
DRK59,OUT049,2372.236686476271
FDI50,OUT046,2372.236686476271
NCB19,OUT045,2058.4028327749943
DRI37,OUT035,1891.3415277651884
FDA14,OUT027,4357.564167945137
FDC08,OUT018,2988.3802266488597
FDS45,OUT046,1741.5185546995972
FDI21,OUT049,1511.8648745352675
DRJ47,OUT035,2680.4360578940546
DRE37,OUT027,4357.564167945137
FDT55,OUT018,2690.015344454029
NCG42,OUT027,3732.6838384437897
FDA31,OUT049,2215.202143413313
NCW42,OUT046,2372.236686476271
FDF50,OUT017,2678.647018046256
FDK56,OUT049,2215.202143413313
FDX10,OUT035,1891.3415277651884
NCK07,OUT027,4357.564167945137
FDZ49,OUT017,2552.469375751121
FDR33,OUT013,2507.0468029407252
FDO44,OUT018,2310.4652969675276
FDA20,OUT046,2215.202143413313
NCL30,OUT045,2058.4028327749943
FDI05,OUT019,559.9386934868253
FDQ12,OUT018,2988.3802266488597
FDH47,OUT017,2058.4028327749943
FDH34,OUT018,2690.015344454029
FDF29,OUT046,1741.5185546995972
FDG40,OUT018,2200.5494371790905
NCE18,OUT017,2552.469375751121
FDP21,OUT010,620.1462288190617
FDY50,OUT013,2507.0468029407252
FDB36,OUT049,1741.5185546995972
NCZ29,OUT049,1741.5185546995972
FDU20,OUT018,2310.4652969675276
FDO56,OUT013,2507.0468029407252
FDW31,OUT049,2215.202143413313
DRH59,OUT013,2378.4258839367703
NCB30,OUT017,2678.647018046256
FDK43,OUT027,3732.6838384437897
FDW43,OUT045,2552.469375751121
NCL19,OUT017,2678.647018046256
FDJ27,OUT046,1741.5185546995972
FDC45,OUT046,2215.202143413313
FDY40,OUT035,1891.3415277651884
NCM41,OUT035,2058.4028327749943
NCK18,OUT019,591.0978155074495
FDP37,OUT049,1741.5185546995972
FDA27,OUT027,4854.174803091215
NCX30,OUT035,2552.469375751121
FDR09,OUT017,2552.469375751121
FDG08,OUT027,4357.564167945137
NCU30,OUT013,2905.1529344649775
FDB16,OUT017,2058.4028327749943
FDM16,OUT017,1889.5524879173902
FDC48,OUT013,2507.0468029407252
NCF18,OUT046,2215.202143413313
FDU46,OUT018,2310.4652969675276
FDH41,OUT018,2988.3802266488597
NCN42,OUT010,620.1462288190617
FDU49,OUT046,1741.5185546995972
FDB20,OUT027,3732.6838384437897
FDG50,OUT019,560.9513938017886
FDW20,OUT045,2058.4028327749943
NCO55,OUT049,1741.5185546995972
FDX48,OUT046,2215.202143413313
FDU48,OUT046,1741.5185546995972
FDR48,OUT019,591.0978155074495
FDK27,OUT013,2507.0468029407252
FDT35,OUT013,2905.1529344649775
FDN12,OUT049,1741.5185546995972
NCE31,OUT019,559.9386934868253
FDL21,OUT017,1889.5524879173902
FDV56,OUT017,2058.4028327749943
FDR16,OUT017,2552.469375751121
NCP41,OUT049,1741.5185546995972
FDJ27,OUT013,2507.0468029407252
FDA07,OUT017,2058.4028327749943
FDK55,OUT049,1741.5185546995972
FDM33,OUT049,2372.236686476271
FDY46,OUT046,2215.202143413313
FDD36,OUT046,1741.5185546995972
FDB12,OUT027,3732.6838384437897
FDF28,OUT019,560.9513938017886
NCE07,OUT019,591.0978155074495
FDW50,OUT027,4357.564167945137
NCW18,OUT017,2552.469375751121
NCJ17,OUT019,560.9513938017886
DRZ24,OUT010,612.7531474763858
FDS07,OUT035,2058.4028327749943
NCW05,OUT010,612.7531474763858
FDZ22,OUT018,2310.4652969675276
FDK02,OUT046,1741.5185546995972
FDZ45,OUT027,4357.564167945137
FDL25,OUT046,1741.5185546995972
FDS08,OUT045,2678.647018046256
NCZ42,OUT027,4854.174803091215
FDX57,OUT035,2058.4028327749943
FDF21,OUT046,2215.202143413313
FDJ56,OUT018,2310.4652969675276
FDX10,OUT013,2378.4258839367703
DRG48,OUT035,2680.4360578940546
DRN37,OUT046,2215.202143413313
NCY41,OUT018,2200.5494371790905
FDN28,OUT045,2058.4028327749943
FDE34,OUT045,2678.647018046256
FDR10,OUT045,2678.647018046256
FDC32,OUT017,2058.4028327749943
DRG13,OUT046,2215.202143413313
FDP59,OUT049,1741.5185546995972
NCT53,OUT010,620.1462288190617
FDL57,OUT027,4854.174803091215
FDN32,OUT010,620.1462288190617
FDK09,OUT018,2988.3802266488597
FDA52,OUT010,620.1462288190617
FDC57,OUT049,2215.202143413313
FDI09,OUT035,2552.469375751121
NCB07,OUT046,2215.202143413313
FDP26,OUT035,2058.4028327749943
FDP40,OUT027,3732.6838384437897
FDL15,OUT013,2905.1529344649775
FDV07,OUT046,1741.5185546995972
FDS03,OUT017,1889.5524879173902
FDE50,OUT049,2215.202143413313
FDQ15,OUT017,2058.4028327749943
FDQ33,OUT010,620.1462288190617
FDT22,OUT013,2378.4258839367703
DRO35,OUT035,2058.4028327749943
FDJ41,OUT049,2372.236686476271
FDQ27,OUT035,2058.4028327749943
FDC26,OUT017,2058.4028327749943
NCF43,OUT027,4357.564167945137
NCR50,OUT035,2680.4360578940546
FDE39,OUT018,2310.4652969675276
FDN49,OUT027,3462.574137956091
DRG11,OUT035,2058.4028327749943
NCA18,OUT049,1741.5185546995972
FDM36,OUT018,2690.015344454029
FDW32,OUT017,2058.4028327749943
NCQ18,OUT010,612.7531474763858
FDX14,OUT027,3732.6838384437897
FDD46,OUT017,2678.647018046256
FDI34,OUT019,665.5600388401357
NCJ17,OUT035,2058.4028327749943
FDB52,OUT035,2552.469375751121
FDV55,OUT018,2690.015344454029
FDC57,OUT046,2215.202143413313
FDB29,OUT046,1741.5185546995972
NCO43,OUT035,2058.4028327749943
FDG44,OUT045,1889.5524879173902
FDJ34,OUT045,2058.4028327749943
FDH40,OUT049,1741.5185546995972
NCD07,OUT027,3732.6838384437897
FDB41,OUT017,1889.5524879173902
FDH47,OUT018,2310.4652969675276
DRK37,OUT035,2680.4360578940546
FDM25,OUT019,591.0978155074495
NCX06,OUT045,2678.647018046256
NCS05,OUT017,2058.4028327749943
FDS39,OUT045,2678.647018046256
FDC47,OUT027,4854.174803091215
FDG20,OUT013,2905.1529344649775
DRL23,OUT017,2058.4028327749943
FDY33,OUT013,2905.1529344649775
NCH18,OUT045,2552.469375751121
FDX47,OUT035,2680.4360578940546
NCB06,OUT045,2678.647018046256
FDP36,OUT049,1511.8648745352675
FDW44,OUT018,2690.015344454029
NCU41,OUT018,2690.015344454029
NCS17,OUT046,1741.5185546995972
FDD46,OUT035,2680.4360578940546
FDE45,OUT017,2678.647018046256
FDI09,OUT017,2552.469375751121
NCJ54,OUT010,760.4116001552943
NCA29,OUT018,2690.015344454029
NCN41,OUT027,3732.6838384437897
FDY34,OUT035,2680.4360578940546
NCG55,OUT035,2058.4028327749943
DRM49,OUT046,1511.8648745352675
NCB42,OUT049,1741.5185546995972
FDE58,OUT045,2058.4028327749943
DRJ25,OUT013,2378.4258839367703
FDS47,OUT010,612.7531474763858
FDY21,OUT049,2215.202143413313
NCI54,OUT013,2507.0468029407252
FDO24,OUT017,2678.647018046256
FDY43,OUT035,2680.4360578940546
FDF35,OUT018,2310.4652969675276
NCP29,OUT019,559.9386934868253
FDN28,OUT027,3732.6838384437897
FDJ50,OUT018,2200.5494371790905
FDQ14,OUT027,4357.564167945137
FDC37,OUT035,2058.4028327749943
FDN08,OUT046,1741.5185546995972
FDD04,OUT035,2680.4360578940546
FDW34,OUT018,2988.3802266488597
FDP04,OUT017,1889.5524879173902
NCG07,OUT017,2678.647018046256
NCN14,OUT018,2690.015344454029
FDJ16,OUT045,1889.5524879173902
NCM42,OUT045,2058.4028327749943
NCF19,OUT046,1511.8648745352675
FDY21,OUT018,2690.015344454029
FDY19,OUT035,2058.4028327749943
FDV09,OUT045,2678.647018046256
FDA28,OUT013,2507.0468029407252
FDC38,OUT018,2310.4652969675276
FDL28,OUT045,2552.469375751121
NCH43,OUT049,2372.236686476271
NCN53,OUT045,1889.5524879173902
NCW05,OUT017,2058.4028327749943
NCO30,OUT018,2690.015344454029
FDT04,OUT019,559.9386934868253
FDB27,OUT018,2690.015344454029
NCK07,OUT013,2905.1529344649775
NCA53,OUT013,2378.4258839367703
FDB33,OUT018,2690.015344454029
FDU37,OUT017,2058.4028327749943
FDR13,OUT035,2058.4028327749943
FDE45,OUT049,2215.202143413313
FDV37,OUT017,2678.647018046256
FDX44,OUT019,560.9513938017886
NCL06,OUT017,2552.469375751121
FDJ28,OUT045,2678.647018046256
FDX55,OUT049,2372.236686476271
NCK17,OUT018,2200.5494371790905
FDH52,OUT035,1891.3415277651884
FDN13,OUT027,3732.6838384437897
FDK44,OUT018,2690.015344454029
FDU16,OUT046,1741.5185546995972
FDZ07,OUT017,1889.5524879173902
NCN06,OUT027,4357.564167945137
FDH02,OUT010,612.7531474763858
NCW18,OUT045,2552.469375751121
FDH57,OUT013,2507.0468029407252
FDV35,OUT045,2678.647018046256
NCU29,OUT013,2905.1529344649775
NCP02,OUT046,1511.8648745352675
FDN44,OUT013,2905.1529344649775
FDX03,OUT018,2200.5494371790905
FDR11,OUT010,620.1462288190617
FDA36,OUT046,2215.202143413313
FDP58,OUT027,4854.174803091215
FDH31,OUT045,2058.4028327749943
FDH34,OUT035,2680.4360578940546
FDS13,OUT035,2552.469375751121
FDT01,OUT018,2988.3802266488597
FDY09,OUT049,2215.202143413313
FDV33,OUT027,4854.174803091215
NCW29,OUT010,612.7531474763858
NCN17,OUT045,2058.4028327749943
FDX01,OUT046,1741.5185546995972
FDL03,OUT049,2215.202143413313
DRL59,OUT049,1511.8648745352675
DRM11,OUT027,4854.174803091215
FDA43,OUT049,2215.202143413313
FDZ56,OUT010,620.1462288190617
FDI44,OUT018,2310.4652969675276
FDB50,OUT013,2507.0468029407252
FDU15,OUT019,559.9386934868253
NCJ19,OUT019,559.9386934868253
FDD48,OUT013,2507.0468029407252
NCW42,OUT035,2552.469375751121
FDL24,OUT017,2678.647018046256
NCB30,OUT013,2905.1529344649775
FDK25,OUT013,2905.1529344649775
FDW28,OUT049,2215.202143413313
FDD47,OUT017,2678.647018046256
FDK16,OUT019,560.9513938017886
FDW37,OUT046,1741.5185546995972
FDA48,OUT035,2552.469375751121
FDA14,OUT017,2678.647018046256
